,Formation,Depth,GR,ILD_log10,DeltaPHI,PHIND,NM_M,RELPOS,Facies,Well Name,PE
2158,8,2991.5,54.031,0.385,3.715,15.084,1,1,6,4,2.94
2159,11,2992,69.5,0.269,6.086,22.478,1,0.875,3,4,2.617
2160,11,2992.5,74.625,0.182,6.257,24.017,1,0.75,3,4,2.855
2161,11,2993,63.75,0.114,7.445,23.609,1,0.625,3,4,2.914
2162,11,2993.5,49.469,0.056,9.376,23.827,1,0.5,3,4,2.998
2163,11,2994,47.656,0.012,9.334,24.357,1,0.375,3,4,3.092
2164,11,2994.5,49.375,-0.013,8.292,23.544,1,0.25,3,4,3.191
2165,10,2995,48.031,-0.019,5.381,20.059,1,0.125,4,4,3.592
2166,10,2995.5,43.25,-0.012,3.818,17.813,2,1,8,4,4.191
2167,10,2996,35.844,0.014,2.117,17.024,2,0.972,8,4,4.93
2168,10,2996.5,28.859,0.046,1.619,17.326,2,0.944,8,4,5.102
2169,10,2997,22.609,0.077,1.674,17.955,2,0.917,8,4,5.156
2170,10,2997.5,22.188,0.098,1.674,17.955,2,0.889,8,4,5.156
2171,10,2998,22.266,0.102,0.886,17.962,2,0.861,8,4,5.254
2172,10,2998.5,30.328,0.098,0.404,18.053,2,0.833,8,4,5.102
2173,10,2999,35.313,0.1,0.103,17.524,2,0.806,8,4,4.805
2174,10,2999.5,46.313,0.118,0.657,17.166,2,0.778,8,4,4.613
2175,10,3000,56.594,0.152,0.772,17.392,2,0.75,8,4,5.074
2176,10,3000.5,64.938,0.192,0.79,16.153,2,0.722,8,4,6.371
2177,10,3001,65,0.225,1.096,13.26,2,0.694,8,4,8.063
2178,10,3001.5,66.438,0.249,2.656,9.112,2,0.667,8,4,7.172
2179,10,3002,80.5,0.265,4.468,7.153,2,0.639,8,4,6.094
2180,10,3002.5,93.313,0.282,5.942,8.17,2,0.611,8,4,5.77
2181,10,3003,103.125,0.295,5.154,11.154,2,0.583,8,4,5.332
2182,10,3003.5,114.25,0.281,4.109,14.104,2,0.556,8,4,5.07
2183,10,3004,131.625,0.252,2.51,15.703,2,0.528,8,4,5.094
2184,10,3004.5,141.75,0.22,1.815,16.154,2,0.5,8,4,5.465
2185,10,3005,129.5,0.192,1.351,15.69,2,0.472,8,4,5.82
2186,10,3005.5,120.25,0.176,1.303,15.982,2,0.444,8,4,5.324
2187,10,3006,106.625,0.172,2.035,16.374,2,0.417,8,4,5.129
2188,10,3006.5,105,0.18,2.762,16.867,2,0.389,8,4,4.633
2189,10,3007,97.438,0.194,2.51,16.387,2,0.361,8,4,4.77
2190,10,3007.5,97.688,0.215,1.906,15.672,2,0.333,8,4,4.754
2191,10,3008,105.875,0.243,1.906,15.672,2,0.306,5,4,4.754
2192,10,3008.5,135.625,0.279,1.313,15.191,2,0.278,5,4,5.074
2193,10,3009,164.25,0.323,1.41,14.264,2,0.25,5,4,4.984
2194,10,3009.5,168.375,0.376,1.364,13.528,2,0.222,5,4,4.836
2195,10,3010,137.875,0.434,0.981,12.349,2,0.194,8,4,4.977
2196,10,3010.5,98.188,0.484,0.99,12.242,2,0.167,8,4,5.039
2197,10,3011,79.188,0.519,0.655,11.796,2,0.139,8,4,5.141
2198,10,3011.5,76.188,0.529,-0.093,10.591,2,0.111,6,4,4.699
2199,10,3012,88.25,0.52,-0.871,9.123,2,0.083,6,4,4.574
2200,10,3012.5,102.75,0.512,0.179,8.805,2,0.056,8,4,4.602
2201,10,3013,107.563,0.517,3.99,11.586,2,0.028,8,4,4.754
2202,13,3013.5,110.938,0.517,8.549,14.888,1,1,3,4,3.9
2203,13,3014,104,0.501,9.149,16.974,1,0.974,3,4,3.231
2204,13,3014.5,98.563,0.474,5.552,18.862,1,0.947,3,4,2.744
2205,13,3015,91.125,0.447,3.698,17.347,1,0.921,3,4,2.805
2206,13,3015.5,93.125,0.425,3.835,16.233,1,0.895,3,4,3.076
2207,13,3016,101.938,0.422,6.177,15.259,1,0.868,3,4,3.545
2208,13,3016.5,107.313,0.426,6.533,16.416,1,0.842,3,4,3.492
2209,13,3017,112.563,0.424,7.422,17.188,1,0.816,3,4,3.381
2210,13,3017.5,110.375,0.427,6.891,16.546,1,0.789,3,4,3.289
2211,13,3018,113.5,0.434,8.294,16.803,1,0.763,3,4,3.184
2212,13,3018.5,107.938,0.438,7.729,18.296,1,0.737,3,4,3.16
2213,13,3019,103.5,0.448,7.826,19.762,1,0.711,3,4,3.15
2214,13,3019.5,100.25,0.467,5.943,19.253,1,0.684,3,4,3.211
2215,13,3020,94.5,0.483,5.733,18.242,1,0.658,3,4,3.299
2216,13,3020.5,94,0.502,5.628,16.54,1,0.632,3,4,3.625
2217,13,3021,91.188,0.526,6.157,16.841,1,0.605,2,4,3.656
2218,13,3021.5,89.938,0.545,6.614,16.725,1,0.579,2,4,3.83
2219,13,3022,86.5,0.562,7.713,17.14,1,0.553,3,4,3.617
2220,13,3022.5,77.938,0.576,7.04,15.665,1,0.526,3,4,3.609
2221,13,3023,76.813,0.582,6.162,14.443,1,0.5,2,4,3.682
2222,13,3023.5,77.688,0.585,4.795,13.076,1,0.474,2,4,3.836
2223,13,3024,77.563,0.593,4.761,13.159,1,0.447,2,4,4.262
2224,13,3024.5,78.563,0.595,4.461,12.97,1,0.421,2,4,4.102
2225,13,3025,76,0.593,4.411,13.265,1,0.395,2,4,3.957
2226,13,3025.5,80.688,0.591,4.974,12.799,1,0.368,2,4,3.75
2227,13,3026,82.125,0.585,6.129,13.158,1,0.342,2,4,3.871
2228,13,3026.5,84.5,0.57,6.155,13.523,1,0.316,2,4,3.973
2229,13,3027,86.688,0.557,5.999,13.484,1,0.289,2,4,3.674
2230,13,3027.5,87.25,0.546,5.884,13.598,1,0.263,2,4,3.596
2231,13,3028,87.375,0.531,6.392,13.188,1,0.237,2,4,3.467
2232,13,3028.5,87,0.518,5.941,13.883,1,0.211,2,4,3.676
2233,13,3029,97.375,0.519,7.357,15.299,1,0.184,2,4,3.641
2234,13,3029.5,100.563,0.515,6.842,17.865,1,0.158,2,4,3.365
2235,13,3030,102.625,0.516,6.555,18.152,1,0.132,2,4,3.242
2236,13,3030.5,93.75,0.53,3.788,17.209,1,0.105,2,4,3.176
2237,13,3031,94.938,0.562,6.043,16.955,1,0.079,3,4,3.318
2238,12,3031.5,81.125,0.597,5.83,19.023,1,0.053,8,4,3.131
2239,12,3032,58.188,0.643,6.517,15.26,1,0.026,8,4,3.334
2240,12,3032.5,32.969,0.69,2.971,11.14,2,1,8,4,3.518
2241,12,3033,20.969,0.734,2.578,6.748,2,0.991,8,4,4.121
2242,12,3033.5,14.461,0.782,1.403,6.947,2,0.982,8,4,4
2243,12,3034,13.609,0.859,0.948,7.059,2,0.973,8,4,4.305
2244,12,3034.5,13.25,0.908,-0.063,7.534,2,0.964,8,4,4.555
2245,12,3035,19.219,0.909,0.336,7.476,2,0.955,8,4,4.731
2246,12,3035.5,19.641,0.888,0.842,7.41,2,0.946,8,4,3.815
2247,12,3036,24.266,0.862,1.437,6.864,2,0.938,5,4,3.117
2248,12,3036.5,26.141,0.818,1.16,7.727,2,0.929,5,4,2.75
2249,12,3037,29.594,0.773,2.348,8.687,2,0.92,5,4,2.957
2250,12,3037.5,32.938,0.734,3.005,10.374,2,0.911,5,4,3.078
2251,12,3038,36.844,0.697,3.034,12.005,2,0.902,5,4,3.283
2252,12,3038.5,44.188,0.667,2.897,12.435,2,0.893,5,4,3.172
2253,12,3039,50.625,0.661,3.849,12.703,2,0.884,5,4,3.031
2254,12,3039.5,57,0.672,5.339,12.825,2,0.875,4,4,2.932
2255,12,3040,57.469,0.69,5.764,13.132,2,0.866,4,4,2.943
2256,12,3040.5,48.531,0.709,5.243,12.384,2,0.857,4,4,3.182
2257,12,3041,40.469,0.728,3.199,10.228,2,0.848,5,4,3.137
2258,12,3041.5,32.813,0.752,1.314,8.11,2,0.839,6,4,3.356
2259,12,3042,38.563,0.79,0.809,6.809,2,0.83,5,4,3.557
2260,12,3042.5,46.906,0.844,1.924,7.696,2,0.821,5,4,3.481
2261,12,3043,54.594,0.896,2.275,8.614,2,0.813,5,4,3.354
2262,12,3043.5,51.219,0.931,1.239,8.38,2,0.804,5,4,3.443
2263,12,3044,40.688,0.94,-0.242,6.443,2,0.795,5,4,3.871
2264,12,3044.5,34.406,0.939,-0.591,5.181,2,0.786,5,4,4.105
2265,12,3045,31.297,0.95,-0.182,4.333,2,0.777,5,4,4.109
2266,12,3045.5,36.469,0.967,0.169,4.567,2,0.768,5,4,4.125
2267,12,3046,38.906,0.972,0.217,4.959,2,0.759,5,4,4.098
2268,12,3046.5,41.906,0.969,0.117,5.889,2,0.75,5,4,3.783
2269,12,3047,38.719,0.957,0.069,6.181,2,0.741,5,4,3.594
2270,12,3047.5,38.125,0.938,0.288,6.744,2,0.732,5,4,3.57
2271,12,3048,41.969,0.915,0.516,6.516,2,0.723,5,4,3.65
2272,12,3048.5,45.031,0.89,1.186,6.04,2,0.714,5,4,3.955
2273,12,3049,47.125,0.864,2.279,5.191,2,0.705,5,4,4.242
2274,12,3049.5,57.75,0.838,1.948,7.036,2,0.696,5,4,4.402
2275,12,3050,68.375,0.82,2.926,9.037,2,0.688,4,4,4.383
2276,12,3050.5,77.313,0.814,3.614,10.644,2,0.679,6,4,4.172
2277,12,3051,66.313,0.815,4.063,10.976,2,0.67,6,4,4.207
2278,12,3051.5,61.406,0.811,3.186,9.753,2,0.661,8,4,4.066
2279,12,3052,62.438,0.808,2.053,8.738,2,0.652,8,4,4.172
2280,12,3052.5,80.875,0.806,1.712,7.712,2,0.643,8,4,3.951
2281,12,3053,96.5,0.817,1.956,7.272,2,0.634,8,4,3.963
2282,12,3053.5,120.188,0.839,2.635,7.033,2,0.625,8,4,3.877
2283,12,3054,165.625,0.868,3.205,7.147,2,0.616,8,4,4.148
2284,12,3054.5,219.375,0.89,3.504,8.019,2,0.607,4,4,4.023
2285,12,3055,139.25,0.909,3.195,8.622,2,0.598,4,4,3.885
2286,12,3055.5,216.75,0.92,2.845,8.728,2,0.589,4,4,3.818
2287,12,3056,166.625,0.927,2.713,8.029,2,0.58,4,4,4.027
2288,12,3056.5,119.063,0.933,2.689,8.005,2,0.571,4,4,4.422
2289,12,3057,96.563,0.939,2.528,7.726,2,0.563,4,4,4.469
2290,12,3057.5,78.188,0.939,2.023,8.134,2,0.554,4,4,4.371
2291,12,3058,78.188,0.938,2.249,8.249,2,0.545,4,4,4.062
2292,12,3058.5,70.75,0.936,2.249,8.249,2,0.536,4,4,4.062
2293,12,3059,61.5,0.932,2.12,8.231,2,0.527,4,4,4.137
2294,12,3059.5,56.813,0.926,1.909,8.248,2,0.518,4,4,4.105
2295,12,3060,52.281,0.921,1.109,8.022,2,0.509,4,4,3.965
2296,12,3060.5,48.438,0.913,1.534,8.329,2,0.5,4,4,3.674
2297,12,3018,32.78,0.723,1.2,13.11,2,0.186,9,5,5.1
2298,12,3018.5,23.5,0.711,0.3,12.3,2,0.176,9,5,5.2
2299,12,3019,28.33,0.706,0.5,11.79,2,0.167,9,5,5.3
2300,12,3019.5,31.12,0.704,1.7,11.325,2,0.157,9,5,5.3
2301,12,3020,28.68,0.709,1.9,11.165,2,0.147,9,5,5.4
2302,12,3020.5,31.67,0.721,1.6,10.535,2,0.137,9,5,5.4
2303,12,3021,39.75,0.733,0.9,10.04,2,0.127,9,5,5.5
2304,12,3021.5,36.56,0.747,2,8.545,2,0.118,9,5,5.3
2305,12,3022,36.56,0.747,2,8.545,2,0.118,9,5,5.3
2306,12,3022.5,37.21,0.764,2.7,7.73,2,0.108,9,5,5.6
2307,12,3023,35.8,0.777,2.5,8.195,2,0.098,9,5,5.7
2308,12,3023.5,36.56,0.784,1.4,10.29,2,0.088,9,5,5.8
2309,0,2843,36.084,0.882,1.6,8.2,2,0.645,9,5,4.125
2310,0,2843.5,29.344,0.897,0.1,7.25,2,0.632,9,5,4.23
2311,4,2914,19.462,0.598,3.4,6.8,2,0.556,9,5,6.321
2312,4,2914.5,19.552,0.581,3.1,6.95,2,0.519,9,5,6.16
2313,4,2915,20.653,0.529,0.9,8.65,2,0.481,9,5,5.865
2314,4,2915.5,23.371,0.45,-1,11.3,2,0.444,9,5,5.315
2315,4,3009.5,31.453,0.899,0.99,12.242,2,0.833,9,5,4.52
2316,4,3010,37.844,0.895,1.105,12.128,2,0.8,9,5,4.727
2317,4,3010.5,43.313,0.898,0.916,12.512,2,0.767,9,5,4.687
2318,4,3011,41.906,0.891,0.793,13.074,2,0.733,9,5,4.594
2319,4,3011.5,35.063,0.878,0.492,13.229,2,0.7,9,5,4.867
2320,4,3012,32.531,0.867,-0.022,12.376,2,0.667,9,5,4.93
2321,4,3012.5,30.906,0.85,-1.111,11.17,2,0.633,9,5,5.352
2322,4,3013,32.188,0.821,-1.42,9.721,2,0.6,9,5,4.961
2323,4,3013.5,34.281,0.778,-1.263,9.076,2,0.567,9,5,5.012
2324,4,3014,40.844,0.724,-0.57,8.284,2,0.533,9,5,4.652
2325,10,3061.5,52.281,0.486,3.68,17.218,2,0.75,9,5,7.652
2326,10,3062,48.125,0.479,4.463,18.34,2,0.733,9,5,7.598
2327,10,3062.5,49.406,0.462,4.29,18.512,2,0.717,9,5,6.941
2328,10,3063,42.688,0.429,3.075,19.239,2,0.7,9,5,5.539
2329,10,3063.5,41.438,0.387,1.846,19.15,2,0.683,9,5,5.027
2330,10,3064,37.219,0.348,0.672,19.006,2,0.667,9,5,5.144
2331,10,3064.5,38.656,0.314,0.292,17.824,2,0.65,9,5,5.633
2332,10,3065,43,0.283,0.828,17.336,2,0.633,9,5,6.231
2333,10,3065.5,42.531,0.257,1.594,17.302,2,0.617,9,5,5.898
2334,10,3066,41.188,0.234,1.921,17.512,2,0.6,9,5,5.754
2335,10,3066.5,38.25,0.211,1.498,16.861,2,0.583,9,5,5.609
2336,10,3067,39.219,0.184,1.629,15.851,2,0.567,9,5,6.711
2337,10,3067.5,40.938,0.167,2.706,15.214,2,0.55,9,5,8.094
2338,10,3068,38,0.158,3.576,15.857,2,0.533,9,5,6.902
2339,10,3068.5,37.938,0.148,3.308,16.273,2,0.517,9,5,6.742
2340,10,3069,35.156,0.133,3.224,16.99,2,0.5,9,5,6.18
2341,10,3069.5,36.094,0.118,2.679,17.585,2,0.483,9,5,6.422
2342,10,3070,37.063,0.106,2.082,19.158,2,0.467,9,5,5.484
2343,10,3070.5,41,0.1,1.348,19.453,2,0.45,9,5,5.398
2344,10,3071,42.031,0.106,1.723,18.688,2,0.433,9,5,5.297
2345,10,3071.5,43.344,0.123,2.001,18.165,2,0.417,9,5,5.426
2346,10,3072,40.906,0.151,1.666,17.719,2,0.4,9,5,4.93
2347,10,3072.5,40.531,0.184,1.033,17.424,2,0.383,9,5,4.894
2348,10,3073,39.5,0.227,0.945,16.536,2,0.367,9,5,5.047
2349,10,3073.5,42.281,0.29,0.659,16.138,2,0.35,9,5,5.391
2350,10,3074,46.063,0.366,0.74,15.764,2,0.333,9,5,5.652
2351,10,3074.5,47.063,0.446,0.122,15.601,2,0.317,9,5,5.508
2352,10,3075,45.719,0.516,0.398,16.106,2,0.3,9,5,5.352
2353,10,3075.5,42.406,0.585,1.393,16.527,2,0.283,9,5,4.926
2354,10,3076,41.594,0.643,2.044,16.266,2,0.267,9,5,4.875
2355,10,3076.5,44.531,0.68,1.426,15.42,2,0.25,9,5,5.031
2356,10,3077,49.25,0.707,0.181,13.491,2,0.233,9,5,6.062
2357,10,3077.5,59.594,0.735,-0.061,11.536,2,0.217,9,5,6.227
2358,10,3078,74,0.768,0.243,9.67,2,0.2,9,5,5.672
2359,10,3078.5,57.12,0.802,1.28,8.876,2,0.183,9,5,4.406
2360,10,3079,57.12,0.83,3.48,7.995,2,0.167,9,5,3.912
2361,10,3079.5,57.12,0.852,4.614,6.959,2,0.15,9,5,3.557
2362,10,3080,74,0.768,0.243,9.67,2,0.2,9,5,5.672
2363,12,3104,18.297,1.294,0.227,2.8,2,0.952,9,5,4.66
2364,12,3104.5,26.609,1.273,1.905,3.905,2,0.944,9,5,4.656
2365,1,2826,76.34,0.719,7.8,11,1,1,3,3,3.7
2366,1,2826.5,83.74,0.688,9.7,12.55,1,0.977,3,3,3.4
2367,1,2827,83.19,0.664,10.1,11.95,1,0.953,3,3,3.4
2368,1,2827.5,80.44,0.648,10.1,11.15,1,0.93,3,3,3.4
2369,1,2828,75.42,0.648,9.3,11.45,1,0.907,3,3,3.3
2370,1,2828.5,71.5,0.663,9.2,11.6,1,0.884,3,3,3.3
2371,1,2829,69.63,0.685,8.7,11.35,1,0.86,3,3,3.3
2372,1,2829.5,70.01,0.705,8.6,11.1,1,0.837,3,3,3.4
2373,1,2830,67.56,0.717,8.6,10.8,1,0.814,3,3,3.4
2374,1,2830.5,67.33,0.719,7.3,10.75,1,0.791,3,3,3.4
2375,1,2831,64.77,0.718,6.3,10.45,1,0.767,3,3,3.3
2376,1,2831.5,64.8,0.715,5.7,10.05,1,0.744,3,3,3.4
2377,1,2832,66.25,0.716,4.9,10.45,1,0.721,2,3,3.5
2378,1,2832.5,66.55,0.719,6.4,10.4,1,0.698,2,3,3.5
2379,1,2833,66.13,0.723,7.9,9.85,1,0.674,2,3,3.5
2380,1,2833.5,65.54,0.723,8.1,8.65,1,0.651,2,3,3.5
2381,1,2834,63.07,0.721,5.5,7.75,1,0.628,2,3,3.5
2382,1,2834.5,59.71,0.72,3.7,7.05,1,0.605,2,3,3.4
2383,1,2835,57.86,0.721,2.2,7.1,1,0.581,2,3,3.3
2384,1,2835.5,54.8,0.723,1,7.4,1,0.558,2,3,3.3
2385,1,2836,51.8,0.722,0.6,7.5,1,0.535,2,3,3.3
2386,1,2836.5,52.62,0.717,1.3,7.45,1,0.512,2,3,3.3
2387,1,2837,53.66,0.706,1.5,7.85,1,0.488,2,3,3.4
2388,1,2837.5,55.79,0.688,2.1,8.25,1,0.465,2,3,3.3
2389,1,2838,58.54,0.666,2.1,8.85,1,0.442,2,3,3.2
2390,1,2838.5,60.95,0.639,2.1,9.65,1,0.419,2,3,3.3
2391,1,2839,66.56,0.613,3.7,10.65,1,0.395,2,3,3.3
2392,1,2839.5,70.88,0.589,5.6,11.4,1,0.372,2,3,3.2
2393,1,2840,71.57,0.571,6.3,12.45,1,0.349,2,3,3.1
2394,1,2840.5,72.53,0.555,6.3,13.45,1,0.326,3,3,3.2
2395,1,2841,67.99,0.542,6.1,14.35,1,0.302,3,3,3.1
2396,1,2841.5,60.31,0.525,5,14.1,1,0.279,2,3,3.2
2397,1,2842,55.52,0.504,6.3,11.55,1,0.256,2,3,3.2
2398,1,2842.5,56.07,0.486,5,11,1,0.233,2,3,3.2
2399,1,2843,62.67,0.473,-2.6,15.8,1,0.209,2,3,3.2
2400,1,2843.5,66.9,0.471,-2.2,21.4,1,0.186,2,3,3.2
2401,1,2844,68.54,0.477,3.1,24.25,1,0.163,2,3,3.2
2402,1,2844.5,68.7,0.483,3.3,22.85,1,0.14,2,3,3.2
2403,1,2845,63.2,0.489,9.5,17.25,2,0.116,5,3,3.4
2404,1,2845.5,60.33,0.493,11.6,15.6,2,0.093,5,3,3.7
2405,1,2846,58.16,0.491,12.7,14.35,2,0.07,5,3,3.8
2406,1,2846.5,52.61,0.481,9.9,11.45,2,0.047,5,3,3.9
2407,1,2847,45.72,0.464,5.2,8.8,1,0.023,3,3,3.9
2408,0,2847.5,35.92,0.441,4.5,7.95,2,1,6,3,4
2409,0,2848,26.62,0.422,3.6,10.7,2,0.988,6,3,4.3
2410,0,2848.5,24.14,0.398,5.9,12.55,2,0.976,7,3,4
2411,0,2849,24.36,0.375,6.5,12.95,2,0.963,7,3,3.9
2412,0,2849.5,23.28,0.35,6.5,11.85,2,0.951,7,3,4.1
2413,0,2850,25.7,0.334,7.7,10.95,2,0.939,7,3,4.1
2414,0,2850.5,28.2,0.336,8.2,11.2,2,0.927,7,3,3.7
2415,0,2851,28.35,0.352,8.8,12.1,2,0.915,7,3,3.7
2416,0,2851.5,31.71,0.377,9,12.8,2,0.902,7,3,3.6
2417,0,2852,35.52,0.405,9.1,12.75,2,0.89,7,3,3.3
2418,0,2852.5,39.11,0.431,9.3,12.55,2,0.878,7,3,3.2
2419,0,2853,44.57,0.458,10.4,12.4,2,0.866,5,3,3.2
2420,0,2853.5,54.42,0.49,11.1,12.35,2,0.854,5,3,3.1
2421,0,2854,61.72,0.53,10.9,13.15,2,0.841,5,3,3.1
2422,0,2854.5,66.81,0.577,11.9,13.55,2,0.829,5,3,3.1
2423,0,2855,74.17,0.628,11.8,13.5,2,0.817,4,3,3.2
2424,0,2855.5,82.18,0.679,9.2,12.5,2,0.805,4,3,3.5
2425,0,2856,85.67,0.725,5.8,9.4,2,0.793,4,3,3.6
2426,0,2856.5,87.06,0.761,1.6,6.3,2,0.78,4,3,3.8
2427,0,2857,84.2,0.792,-1.2,4.6,2,0.768,4,3,3.8
2428,0,2857.5,83.45,0.823,-1.9,4.35,2,0.756,8,3,3.9
2429,0,2858,90.42,0.86,-1.3,5.75,2,0.744,8,3,3.9
2430,0,2858.5,100.83,0.898,1.7,7.65,2,0.732,6,3,3.8
2431,0,2859,108.34,0.93,4.9,9.65,2,0.72,4,3,3.9
2432,0,2859.5,107.75,0.946,6.5,9.85,2,0.707,4,3,3.9
2433,0,2860,92.63,0.945,5.3,8.55,2,0.695,4,3,3.8
2434,0,2860.5,70.46,0.935,1.9,6.25,2,0.683,4,3,3.7
2435,0,2861,55.67,0.924,-0.5,4.65,2,0.671,8,3,3.7
2436,0,2861.5,49.35,0.919,-1.2,4.1,2,0.659,8,3,3.6
2437,0,2862,46.82,0.918,-1,4.8,2,0.646,8,3,3.6
2438,0,2862.5,48.11,0.91,-0.1,6.65,2,0.634,8,3,3.8
2439,0,2863,51.66,0.886,1.5,8.65,2,0.622,5,3,3.7
2440,0,2863.5,49.73,0.847,3.2,10.1,2,0.61,5,3,3.6
2441,0,2864,51.46,0.801,4.1,11.25,2,0.598,5,3,3.6
2442,0,2864.5,54.67,0.757,5,12.1,2,0.585,4,3,3.6
2443,0,2865,56.96,0.721,5.2,12.4,2,0.573,4,3,3.6
2444,0,2865.5,58.67,0.693,6.2,12.7,2,0.561,4,3,3.6
2445,0,2866,61.19,0.675,6.6,12.9,2,0.549,4,3,3.6
2446,0,2866.5,60.77,0.666,6.7,13.25,2,0.537,4,3,3.7
2447,0,2867,60.99,0.661,6.2,13.5,2,0.524,4,3,3.7
2448,0,2867.5,63.65,0.658,6.1,13.75,2,0.512,4,3,3.6
2449,0,2868,66.98,0.654,6,13.8,2,0.5,4,3,3.5
2450,0,2868.5,68.44,0.646,5.5,14.35,2,0.488,4,3,3.5
2451,0,2869,71.39,0.638,5,14.8,2,0.476,4,3,3.4
2452,0,2869.5,73.08,0.63,5.2,14.5,2,0.463,4,3,3.3
2453,0,2870,71.86,0.624,4.9,14.75,2,0.451,4,3,3.3
2454,0,2870.5,71.83,0.623,5.2,14.9,2,0.439,4,3,3.3
2455,0,2871,70.27,0.624,5.8,15.1,2,0.427,4,3,3.3
2456,0,2871.5,69.65,0.626,6.2,14.8,2,0.415,4,3,3.4
2457,0,2872,66.78,0.631,5.7,14.15,2,0.402,4,3,3.5
2458,0,2872.5,64.06,0.638,5.9,12.95,2,0.39,4,3,3.5
2459,0,2873,60.24,0.651,5.1,11.65,2,0.378,4,3,3.5
2460,0,2873.5,58.25,0.667,4.2,11.4,2,0.366,4,3,3.4
2461,0,2874,56.79,0.687,3.5,10.95,2,0.354,6,3,3.4
2462,0,2874.5,58,0.703,1.8,10.5,2,0.341,6,3,3.3
2463,0,2875,60.75,0.71,0.8,10.6,2,0.329,6,3,3.3
2464,0,2875.5,64.48,0.707,2.5,10.45,2,0.317,4,3,3.4
2465,0,2876,65.37,0.693,4.1,10.25,2,0.305,4,3,3.5
2466,0,2876.5,65.84,0.672,3.2,10.8,2,0.293,4,3,3.4
2467,0,2877,67.38,0.65,2.7,11.45,2,0.28,4,3,3.3
2468,0,2877.5,67.07,0.626,3,12,2,0.268,4,3,3.2
2469,0,2878,65.28,0.603,3.6,12.8,2,0.256,4,3,3
2470,0,2878.5,65.26,0.58,3.3,13.75,2,0.244,4,3,2.9
2471,0,2879,63.4,0.559,3.1,13.85,2,0.232,4,3,2.9
2472,0,2879.5,64.1,0.544,3,13.9,2,0.22,4,3,2.8
2473,0,2880,66.77,0.542,2.7,14.45,2,0.207,4,3,2.8
2474,0,2880.5,69.72,0.554,3.2,14.8,2,0.195,4,3,2.9
2475,0,2881,71,0.58,4.4,15.2,2,0.183,4,3,3.1
2476,0,2881.5,69.77,0.617,5.9,14.65,2,0.171,4,3,3.3
2477,0,2882,64.39,0.665,5.5,12.45,2,0.159,4,3,3.6
2478,0,2882.5,60.94,0.721,4.9,9.45,2,0.146,4,3,4
2479,0,2883,56.89,0.785,3.4,7.1,2,0.134,4,3,4.3
2480,0,2883.5,54.2,0.856,2.7,5.45,2,0.122,6,3,4.5
2481,0,2884,53.14,0.923,1.3,4.35,2,0.11,6,3,4.5
2482,0,2884.5,52.7,0.961,0.9,3.45,2,0.098,6,3,4.3
2483,0,2885,51.93,0.946,0.7,3.65,2,0.085,6,3,4.1
2484,0,2885.5,56.1,0.887,1.1,4.55,2,0.073,8,3,4
2485,0,2886,61.49,0.805,2.5,5.95,2,0.061,8,3,3.7
2486,0,2886.5,68.77,0.725,3.8,8.1,2,0.049,5,3,3.4
2487,0,2887,78.57,0.658,-0.6,14.2,2,0.037,5,3,3.2
2488,0,2887.5,85.47,0.61,0.8875,21.35,2,0.024,5,3,3
2489,0,2888,88.63,0.583,-0.6,28.2,2,0.012,5,3,3
2490,3,2888.5,88.97,0.569,-0.1,31.65,1,1,2,3,2.9
2491,3,2889,84.66,0.567,0.2,30.2,1,0.968,3,3,3.1
2492,3,2889.5,76.48,0.574,0.8,24.4,1,0.935,3,3,3.4
2493,3,2890,69.35,0.595,-0.7,18.45,1,0.903,3,3,3.5
2494,3,2890.5,63.07,0.63,7.7,10.55,1,0.871,3,3,3.9
2495,3,2891,59.01,0.675,7.8,9.3,1,0.839,3,3,4
2496,3,2891.5,59.94,0.719,8.8,8,1,0.806,3,3,4.1
2497,3,2892,61.89,0.75,6.5,9.45,1,0.774,3,3,4
2498,3,2892.5,63.84,0.763,6,10.1,1,0.742,3,3,3.8
2499,3,2893,65.13,0.76,6.8,10.7,1,0.71,3,3,3.8
2500,3,2893.5,65.86,0.745,6.8,11.2,1,0.677,3,3,3.7
2501,3,2894,64.98,0.728,7.3,11.25,1,0.645,3,3,3.7
2502,3,2894.5,63.13,0.713,6.7,11.25,1,0.613,3,3,3.6
2503,3,2895,61.3,0.702,6.7,10.65,1,0.581,3,3,3.6
2504,3,2895.5,59.07,0.695,6.6,10.5,1,0.548,3,3,3.5
2505,3,2896,54.86,0.691,4.8,9.9,1,0.516,3,3,3.4
2506,3,2896.5,52.06,0.688,3.1,9.45,1,0.484,3,3,3.2
2507,3,2897,50.25,0.682,1.9,8.85,1,0.452,2,3,3.1
2508,3,2897.5,49.94,0.671,1,8.6,1,0.419,2,3,3.1
2509,3,2898,49.52,0.656,0.5,8.45,1,0.387,2,3,3.2
2510,3,2898.5,50.38,0.644,0.9,8.35,1,0.355,2,3,3.3
2511,3,2899,51.74,0.633,1.7,8.85,1,0.323,2,3,3.3
2512,3,2899.5,54.38,0.623,3.3,9.95,1,0.29,2,3,3.4
2513,3,2900,57.35,0.613,5.7,10.75,1,0.258,2,3,3.3
2514,3,2900.5,60.11,0.6,7.2,11,1,0.226,2,3,3.3
2515,3,2901,60.58,0.589,8.6,11.4,1,0.194,2,3,3.2
2516,3,2901.5,62.39,0.59,8.2,12.6,1,0.161,2,3,3.1
